project,regime,margin_variance,budget_variance,adjustment_count,cap_hit_count,worst_margin,max_employer_exposure,sim_id
water,FIDIC 13.8,1.1575060525425425e-06,0.000537135176633818,19,0,-0.003342836648074221,0.047035513036066935,716
water,DAM,1.319690331642448e-06,0.0005339157062355398,4,0,-0.003830659686023946,0.043018750021448324,716
water,Fixed-price,6.77535897650296e-06,0.00048164199027883126,0,0,-0.007760691043080081,0.0,717
water,FIDIC 13.8,1.0840574362404723e-06,0.0005264148185915354,19,0,-0.0031042764172320297,0.047333172962958824,717
water,DAM,1.3161005686904372e-06,0.0005217779318315545,4,0,-0.004133707688897398,0.04048063976200952,717
water,Fixed-price,2.6046969059937724e-06,0.00048164199027883126,0,0,-0.004760688262461149,0.0,718
water,FIDIC 13.8,4.167515049590045e-07,0.0005142482715769983,19,0,-0.0019042753049844652,0.02897928240857161,718
water,DAM,6.424216605103502e-07,0.0005097025176503617,3,0,-0.002936503819707323,0.022721712087527005,718
water,Fixed-price,5.768455153863871e-06,0.00048164199027883126,0,0,-0.007246427220718707,0.0,719
water,FIDIC 13.8,9.229528246182174e-07,0.0005294589198480464,19,0,-0.0028985708882874744,0.04197474550439273,719
water,DAM,1.248929014308779e-06,0.000521866602391836,4,0,-0.0035740861982537925,0.037850978182360044,719
water,Fixed-price,2.4874738504216552e-06,0.00048164199027883126,0,0,-0.0048380087188320126,0.0,720
water,FIDIC 13.8,3.979958160674643e-07,0.0005128732229130421,19,0,-0.0019352034875328022,0.033103858046888326,720
water,DAM,5.613553093775747e-07,0.0005086114870876469,4,0,-0.002661869208200468,0.029113978884819543,720
water,Fixed-price,7.680920825295196e-06,0.00048164199027883126,0,0,-0.008399584197915186,0.0,721
water,FIDIC 13.8,1.2289473320472307e-06,0.0005452232374620595,19,0,-0.003359833679166077,0.051450752893865005,721
water,DAM,1.782348296042583e-06,0.0005365916325155184,5,0,-0.004098808217853772,0.04622691742448811,721
water,Fixed-price,7.926974260581268e-07,0.00048164199027883126,0,0,-0.0026708926256031468,0.0,722
water,FIDIC 13.8,1.2683158816930023e-07,0.0004986833829217433,19,0,-0.0010683570502412615,0.015014757533655772,722
water,DAM,2.192625983447715e-07,0.0004969117857819539,2,0,-0.0016016696303059325,0.01141298628418922,722
water,Fixed-price,1.930853385681872e-06,0.00048164199027883126,0,0,-0.004193111323154711,0.0,723
water,FIDIC 13.8,3.0893654170910063e-07,0.0005098241986126832,19,0,-0.0016772445292618926,0.025225358301750586,723
water,DAM,6.554340003108107e-07,0.0005002177662831317,3,0,-0.0027715622797565287,0.01774279772984586,723
water,Fixed-price,3.7680978590918094e-06,0.00048164199027883126,0,0,-0.005435787301569586,0.0,724
water,FIDIC 13.8,6.028956574546899e-07,0.0005116479806736749,19,0,-0.0021743149206278345,0.031793446746237485,724
water,DAM,7.446984996938758e-07,0.0005090717181330267,3,0,-0.002830661162399682,0.026219829579221855,724
water,Fixed-price,2.1707148687906616e-06,0.00048164199027883126,0,0,-0.0042951191417801154,0.0,725
water,FIDIC 13.8,3.473143790065064e-07,0.0005064107994779393,19,0,-0.0017180476567120462,0.02687160163835732,725
water,DAM,8.182284997360603e-07,0.0004931709109011002,3,0,-0.0029567708516047286,0.018055814294011305,725
water,Fixed-price,4.561856131590869e-06,0.00048164199027883126,0,0,-0.006214491959174159,0.0,726
water,FIDIC 13.8,7.298969810545395e-07,0.000520619092657457,19,0,-0.0024857967836696554,0.04104940138682209,726
water,DAM,1.0752324404326854e-06,0.000513305198635664,4,0,-0.0034935684612636964,0.0349258219798517,726
water,Fixed-price,1.0358008445667818e-05,0.00048164199027883126,0,0,-0.009508457390986713,0.0,727
water,FIDIC 13.8,1.6572813513068508e-06,0.0005510100188633663,19,0,-0.0038033829563946797,0.05764880300731642,727
water,DAM,1.8874174920965286e-06,0.0005474180965538248,6,0,-0.004330547703539772,0.054040760689813463,727
water,Fixed-price,4.4789741499250785e-06,0.00048164199027883126,0,0,-0.007398856848366997,0.0,728
water,FIDIC 13.8,7.166358639880137e-07,0.0005264019765623797,19,0,-0.0029595427393468016,0.040594415920010014,728
water,DAM,1.1112172273031814e-06,0.0005186015296723861,4,0,-0.003918779103481498,0.03495122330715069,728
water,Fixed-price,5.908720959075237e-06,0.00048164199027883126,0,0,-0.006828685113918695,0.0,729
water,FIDIC 13.8,9.453953534520398e-07,0.000523965845887964,19,0,-0.002731474045567478,0.041619808444281224,729
water,DAM,1.1840587033275278e-06,0.0005190477623096852,4,0,-0.0032691615574947652,0.036286777226926414,729
water,Fixed-price,4.124630064936263e-06,0.00048164199027883126,0,0,-0.006379980974161939,0.0,730
water,FIDIC 13.8,6.599408103898016e-07,0.0005229641789452806,19,0,-0.0025519923896647756,0.038949730937735544,730
water,DAM,9.961650632435263e-07,0.0005141156221526829,3,0,-0.0030253720851682736,0.03202876818741813,730
water,Fixed-price,2.1651955302685104e-06,0.00048164199027883126,0,0,-0.005233694411000897,0.0,731
water,FIDIC 13.8,3.4643128484296175e-07,0.0005128179720174044,19,0,-0.002093477764400359,0.03136308434658919,731
water,DAM,6.182678993117284e-07,0.0005029243562619694,2,0,-0.0027634928817212856,0.025136143044318934,731
water,Fixed-price,1.6789230055005188e-06,0.00048164199027883126,0,0,-0.004324722926668537,0.0,732
water,FIDIC 13.8,2.686276808800831e-07,0.0005053902072756287,19,0,-0.001729889170667409,0.02756589965786153,732
water,DAM,7.020032370919974e-07,0.0004937211244539745,3,0,-0.002890290918484875,0.02125459587394306,732
water,Fixed-price,2.9244060612951535e-06,0.00048164199027883126,0,0,-0.0048905586313625765,0.0,733
water,FIDIC 13.8,4.679049698072252e-07,0.0005149057701533735,19,0,-0.001956223452545036,0.024467817346205775,733
water,DAM,5.954845265293632e-07,0.0005121445295601683,3,0,-0.002683401677756894,0.02159189032033042,733
water,Fixed-price,1.7138666073464207e-06,0.00048164199027883126,0,0,-0.0038111056482168365,0.0,734
water,FIDIC 13.8,2.742186571754263e-07,0.0005058723260203758,19,0,-0.0015244422592867318,0.02401916464549707,734
water,DAM,4.3095033115841153e-07,0.0005000076165038095,3,0,-0.002151436537974241,0.019213305358087414,734
water,Fixed-price,5.3642322098264065e-06,0.00048164199027883126,0,0,-0.00699263001753507,0.0,735
water,FIDIC 13.8,8.58277153572226e-07,0.0005288657119790727,19,0,-0.0027970520070140364,0.04465431199387479,735
water,DAM,1.1411343435799856e-06,0.0005217216374780941,5,0,-0.003149644419690442,0.04021148706462675,735
water,Fixed-price,1.8271908167409922e-06,0.00048164199027883126,0,0,-0.004711235310586814,0.0,736
water,FIDIC 13.8,2.923505306785572e-07,0.000504177881750382,19,0,-0.0018844941242347202,0.026845774025790352,736
water,DAM,3.6400931321163556e-07,0.0005032570430756016,3,0,-0.002024797029283862,0.02426330491937963,736
water,Fixed-price,5.2858832229343205e-06,0.00048164199027883126,0,0,-0.00661443160429849,0.0,737
water,FIDIC 13.8,8.457413156694912e-07,0.0005252424868023885,19,0,-0.0026457726417193905,0.039859261379640326,737
water,DAM,9.713408948110252e-07,0.000522788093743557,3,0,-0.0030892020922301533,0.033566861416189815,737
water,Fixed-price,7.3644456047913626e-06,0.00048164199027883126,0,0,-0.007704468793276867,0.0,738
water,FIDIC 13.8,1.1783112967666177e-06,0.0005420082498523275,19,0,-0.0030817875173107384,0.045605798242196315,738
water,DAM,1.5368216117486268e-06,0.0005372021188524519,4,0,-0.003624317568571886,0.04113474282450999,738
water,Fixed-price,1.1101253438646035e-06,0.00048164199027883126,0,0,-0.0034422274837363626,0.0,739
water,FIDIC 13.8,1.7762005501833584e-07,0.0005053680109349804,19,0,-0.0013768909934945422,0.02260579336242488,739
water,DAM,2.3736365878546383e-07,0.0005048081409766009,2,0,-0.0016594454375075535,0.019604172619874287,739
water,Fixed-price,6.801567455205514e-06,0.00048164199027883126,0,0,-0.00800354803710214,0.0,740
water,FIDIC 13.8,1.0882507928328822e-06,0.0005225547835487396,19,0,-0.0032014192148408505,0.04374616191346102,740
water,DAM,1.3575951872348813e-06,0.0005166290063369041,4,0,-0.0035703589274626996,0.03914391991981567,740
water,Fixed-price,7.307396154301163e-06,0.00048164199027883126,0,0,-0.007999043211991082,0.0,741
water,FIDIC 13.8,1.1691833846881876e-06,0.0005266998441387048,19,0,-0.0031996172847964313,0.04706222213159713,741
water,DAM,1.4657766672653028e-06,0.0005206996516913146,5,0,-0.003955636375567798,0.042333726768227664,741
water,Fixed-price,2.182450242629378e-06,0.00048164199027883126,0,0,-0.003980069881787493,0.0,742
water,FIDIC 13.8,3.4919203882070113e-07,0.0005085972632274658,19,0,-0.001592027952715,0.021743769971042288,742
water,DAM,7.057120882862227e-07,0.000498243691184496,2,0,-0.0024707051655745577,0.016406166608929917,742
water,Fixed-price,7.900325581002199e-07,0.00048164199027883126,0,0,-0.0028538954759665114,0.0,743
water,FIDIC 13.8,1.26405209296035e-07,0.0004954107804744088,19,0,-0.0011415581903865962,0.016182470121180546,743
water,DAM,2.4958810670099627e-07,0.00048636760629323423,2,0,-0.0017577809674163003,0.010379425893659585,743
water,Fixed-price,5.365864929756356e-06,0.00048164199027883126,0,0,-0.0071576088054764175,0.0,744
water,FIDIC 13.8,8.585383887610181e-07,0.0005274421206278343,19,0,-0.0028630435221905642,0.04465159917054437,744
water,DAM,9.311475358704524e-07,0.0005265049465511897,4,0,-0.0032247271799188543,0.04075173443799553,744
water,Fixed-price,2.135587757783758e-06,0.00048164199027883126,0,0,-0.004918837111784272,0.0,745
water,FIDIC 13.8,3.416940412454005e-07,0.000509556651709099,19,0,-0.0019675348447137087,0.02807257663212674,745
water,DAM,5.858572659947923e-07,0.0005017588277838667,2,0,-0.0025353376740728795,0.021478242988348988,745
water,Fixed-price,4.521690582261946e-06,0.00048164199027883126,0,0,-0.007030615319540752,0.0,746
water,FIDIC 13.8,7.23470493161911e-07,0.0005073194677812493,19,0,-0.0028122461278163036,0.039742833090940725,746
water,DAM,8.901736469098423e-07,0.000501397207573023,4,0,-0.0035569942340020477,0.03615778785183865,746
water,Fixed-price,2.8248294841079296e-06,0.00048164199027883126,0,0,-0.005141410639622465,0.0,747
water,FIDIC 13.8,4.519727174572699e-07,0.0005094716538463362,19,0,-0.0020565642558489916,0.027065903345472812,747
water,DAM,5.455802910425295e-07,0.000505767123726521,3,0,-0.002564017723141604,0.022116562352727454,747
water,Fixed-price,3.1381205237762478e-06,0.00048164199027883126,0,0,-0.005253441347389545,0.0,748
water,FIDIC 13.8,5.02099283804197e-07,0.0005100371367333748,19,0,-0.0021013765389558126,0.03329538095754376,748
water,DAM,7.921485601798946e-07,0.0005024053214336854,4,0,-0.0029851861414263575,0.027772670870544393,748
water,Fixed-price,4.027144026822981e-06,0.00048164199027883126,0,0,-0.006633638064028849,0.0,749
water,FIDIC 13.8,6.443430442916763e-07,0.0005144072536520594,19,0,-0.0026534552256115423,0.036307876993641935,749
water,DAM,7.619075451329178e-07,0.0005077845339149081,4,0,-0.002788060642488599,0.030542272286420778,749
water,Fixed-price,4.403712117231371e-06,0.00048164199027883126,0,0,-0.006646613049526226,0.0,750
water,FIDIC 13.8,7.045939387570202e-07,0.0005162736365912799,19,0,-0.0026586452198104904,0.03850547088770698,750
water,DAM,9.912783189681486e-07,0.0005108082357393947,4,0,-0.0032405607682283316,0.03313813042332728,750
water,Fixed-price,7.091354515942284e-06,0.00048164199027883126,0,0,-0.008035928716790777,0.0,751
water,FIDIC 13.8,1.134616722550766e-06,0.000528888177495381,19,0,-0.0032143714867163137,0.04169865521858267,751
water,DAM,1.3435664860636773e-06,0.0005238515192875384,4,0,-0.0038558514641019587,0.03716701322621294,751
water,Fixed-price,3.0110582204517306e-06,0.00048164199027883126,0,0,-0.0053853436274536315,0.0,752
water,FIDIC 13.8,4.817693152722766e-07,0.0005192501757003379,19,0,-0.002154137450981461,0.03695014505636204,752
water,DAM,5.877936225273398e-07,0.0005197903010629181,3,0,-0.002545415470261339,0.03231976308178347,752
water,Fixed-price,6.339831314822422e-06,0.00048164199027883126,0,0,-0.007480062290739067,0.0,753
water,FIDIC 13.8,1.0143730103715897e-06,0.0005320671456613823,19,0,-0.0029920249162956325,0.053245514467954,753
water,DAM,1.6180051837141829e-06,0.0005218898608407012,4,0,-0.003946347961083285,0.046455087722769565,753
water,Fixed-price,1.0294706573012769e-05,0.00048164199027883126,0,0,-0.00967478701814789,0.0,754
water,FIDIC 13.8,1.6471530516820408e-06,0.000536362882480809,19,0,-0.0038699148072591505,0.05162665248129849,754
water,DAM,1.90862366434258e-06,0.0005304338248170303,5,0,-0.004855639435581122,0.04654910622031029,754
water,Fixed-price,5.277520517044501e-06,0.00048164199027883126,0,0,-0.007512746607648085,0.0,755
water,FIDIC 13.8,8.444032827271191e-07,0.0005297918419269919,19,0,-0.0030050986430592286,0.046749290911285435,755
water,DAM,1.0370680339930013e-06,0.0005265795321918165,4,0,-0.00368507172173127,0.04151168196605418,755
water,Fixed-price,3.154558359286408e-06,0.00048164199027883126,0,0,-0.005481978163718704,0.0,756
water,FIDIC 13.8,5.047293374858251e-07,0.0005176131426737416,19,0,-0.0021927912654874787,0.033284940503030866,756
water,DAM,6.45913958323548e-07,0.000514339235363749,3,0,-0.0024138370824357547,0.028374899433062144,756
water,Fixed-price,4.71373497571979e-06,0.00048164199027883126,0,0,-0.006288079613325864,0.0,757
water,FIDIC 13.8,7.541975961151677e-07,0.0005259069012288528,19,0,-0.00251523184533034,0.03664185148304682,757
water,DAM,9.864799947714876e-07,0.0005225971428126601,3,0,-0.0030244717576159014,0.030579435493529615,757
water,Fixed-price,3.4213385586650416e-06,0.00048164199027883126,0,0,-0.005878799218876504,0.0,758
water,FIDIC 13.8,5.474141693864051e-07,0.000521343299080294,19,0,-0.002351519687550596,0.03466859985905037,758
water,DAM,7.791449387760479e-07,0.000516177510059154,3,0,-0.0029055006128590605,0.030054511119037113,758
water,Fixed-price,5.6595640879765255e-06,0.00048164199027883126,0,0,-0.007539247715344699,0.0,759
water,FIDIC 13.8,9.055302540762449e-07,0.0005330871281238658,19,0,-0.003015699086137885,0.0407003482610866,759
water,DAM,7.413668350384135e-07,0.0005378708104706887,2,0,-0.003015699086137885,0.037817674152752494,759
water,Fixed-price,1.7216769618468844e-06,0.00048164199027883126,0,0,-0.004059387348799612,0.0,760
water,FIDIC 13.8,2.754683138955014e-07,0.0004967315249928062,19,0,-0.001623754939519842,0.02224937323628263,760
water,DAM,3.731671758477451e-07,0.0004974150219001631,3,0,-0.001978831813625244,0.019040858324692433,760
water,Fixed-price,4.323968960129472e-06,0.00048164199027883126,0,0,-0.0064909563933675946,0.0,761
water,FIDIC 13.8,6.918350336207138e-07,0.0005234681405250843,19,0,-0.002596382557347038,0.03874275904914597,761
water,DAM,9.489445955197384e-07,0.0005178998705326211,4,0,-0.0028786145452339845,0.033427767241442745,761
water,Fixed-price,3.0069152200631104e-06,0.00048164199027883126,0,0,-0.005372830155531326,0.0,762
water,FIDIC 13.8,4.811064352100979e-07,0.0005058222723765267,19,0,-0.0021491320622125318,0.029798082061348687,762
water,DAM,6.748535185583199e-07,0.0005022493294025351,3,0,-0.002996556281341378,0.024755541625692882,762
water,Fixed-price,5.416052224788034e-06,0.00048164199027883126,0,0,-0.006944148945645906,0.0,763
water,FIDIC 13.8,8.665683559660856e-07,0.0005207643372468259,19,0,-0.0027776595782583596,0.04290515908804116,763
water,DAM,1.0032942122355984e-06,0.0005177067065758364,4,0,-0.0030732382597919855,0.03820300860919243,763
water,Fixed-price,5.357087900050862e-06,0.00048164199027883126,0,0,-0.006561889189521178,0.0,764
water,FIDIC 13.8,8.571340640081392e-07,0.0005204189321033577,19,0,-0.002624755675808471,0.037479262158335316,764
water,DAM,9.787473983486329e-07,0.0005143585526445778,4,0,-0.0031326420883669437,0.0323077267471003,764
water,Fixed-price,2.1517149063385067e-06,0.00048164199027883126,0,0,-0.004484277619732482,0.0,765
water,FIDIC 13.8,3.442743850141612e-07,0.0005102848119981303,19,0,-0.0017937110478929985,0.029299536665276057,765
water,DAM,6.130615069746869e-07,0.0005013592861813106,3,0,-0.0029445649227137077,0.02293017518386914,765
water,Fixed-price,5.919573758099791e-06,0.00048164199027883126,0,0,-0.007591801811186613,0.0,766
water,FIDIC 13.8,9.471318012959651e-07,0.000532375008221209,19,0,-0.0030367207244746397,0.048589077415997176,766
water,DAM,1.0933430549219944e-06,0.0005292454838422675,5,0,-0.0032646337889190857,0.044035718824982875,766
water,Fixed-price,4.123903315466921e-06,0.00048164199027883126,0,0,-0.006725017466666164,0.0,767
water,FIDIC 13.8,6.598245304747092e-07,0.0005197519888318815,19,0,-0.0026900069866664655,0.03339031939661425,767
water,DAM,1.1821355177387075e-06,0.0005086441031402199,3,0,-0.003641400915299728,0.024468096325416022,767
water,Fixed-price,3.229625272925213e-06,0.00048164199027883126,0,0,-0.005609281387446152,0.0,768
water,FIDIC 13.8,5.16740043668033e-07,0.0005111002173829544,19,0,-0.002243712554978461,0.033673560897732054,768
water,DAM,7.837588731699977e-07,0.0005056739433731627,4,0,-0.0028427648696346883,0.03001433536075655,768
water,Fixed-price,3.6782792114275247e-06,0.00048164199027883126,0,0,-0.00597587525344194,0.0,769
water,FIDIC 13.8,5.885246738284051e-07,0.0005125381064611423,19,0,-0.0023903501013767675,0.03308235286509524,769
water,DAM,8.42614456140194e-07,0.0005066641268861678,3,0,-0.003251092197871605,0.0290980038176816,769
water,Fixed-price,1.2001367404906512e-05,0.00048164199027883126,0,0,-0.01070363323828151,0.0,770
water,FIDIC 13.8,1.920218784785041e-06,0.0005546004551012184,19,0,-0.004281453295312598,0.05889113274688809,770
water,DAM,2.5050210951248905e-06,0.0005465039547021404,5,0,-0.0051323504039261225,0.05327029169014537,770
water,Fixed-price,2.8177483915214394e-06,0.00048164199027883126,0,0,-0.005419123896839753,0.0,771
water,FIDIC 13.8,4.5083974264343005e-07,0.0005151890599714909,19,0,-0.0021676495587358985,0.030374588847950343,771
water,DAM,8.10257945295056e-07,0.0005100810001914996,2,0,-0.0027271029728382357,0.024150222584484037,771
water,Fixed-price,5.673135598278767e-06,0.00048164199027883126,0,0,-0.00678884827481914,0.0,772
water,FIDIC 13.8,9.077016957246027e-07,0.0005331072409319642,19,0,-0.002715539309927656,0.04196332862655178,772
water,DAM,1.4649610990753433e-06,0.0005224267458571527,4,0,-0.003638414190429845,0.03628800573000539,772
